wb_cc_dataset
country,year,greenhouse_gas_emissions,agricultural_land,co2_emissions,arable_land,agricultural_irrigated_land,cereal_yield,population_growth,urban_population,GDP
United States,1996,,,,,,,1.16341161998189,,
United States,1995,,,,,,,1.19078709090209,,
United States,1994,,,,,,,1.2262960888682,,
United States,1993,,,,,,,1.31867999977741,,
United States,1992,,,,,,,1.38688569247935,,
United States,1991,,,,,,,1.33626074073779,,
United States,1990,,,,,,,1.12965052045579,,
South Africa,2020,,,,,,,1.27335626330668,,
South Africa,2019,,,,,,,1.31629200967216,,
South Africa,2018,,,,,,,1.36370321600461,,
South Africa,2017,,,,,,,1.41694725378631,,
South Africa,2016,,,,,,,1.47193342939738,,
South Africa,2015,,,,,,,1.53224277341692,,
South Africa,2014,,,,,,,1.58378739591921,,
South Africa,2013,,,,,,,1.60436736931238,,
South Africa,2012,,,,,,,1.58135367305518,,
South Africa,2011,,,,,,,1.52451405625199,,
South Africa,2010,,,,,,,1.45528193348191,,
South Africa,2009,,,,,,,1.39153543190923,,
South Africa,2008,,,,,,,1.3341170229958,,
South Africa,2007,,,,,,,1.29149827532559,,
South Africa,2006,,,,,,,1.26362297174921,,
South Africa,2005,,,,,,,1.23774061841899,,
South Africa,2004,,,,,,,1.21776220298327,,
South Africa,2003,,,,,,,1.22385352306713,,
South Africa,2002,,,,,,,1.26392260814983,,
South Africa,2001,,,,,,,1.33327746238591,,
South Africa,2000,,,,,,,1.40902190052539,,
South Africa,1999,,,,,,,1.49124772255022,,
South Africa,1998,,,,,,,1.60336949278349,,
South Africa,1997,,,,,,,1.75168731285425,,
South Africa,1996,,,,,,,1.92471788280064,,
South Africa,1995,,,,,,,2.12618227028646,,
South Africa,1994,,,,,,,2.32013486114781,,
South Africa,1993,,,,,,,2.45495055524046,,
South Africa,1992,,,,,,,2.49689496710636,,
South Africa,1991,,,,,,,2.46510514562486,,
South Africa,1990,,,,,,,2.39374625435413,,
China,2020,,,,,,,,86.241,
China,2019,,,,,,,,86.124,
China,2018,,,,,,,,86.012,
China,2017,,,,,,,,85.904,
China,2016,,,,,,,,85.8,
China,2015,,,,,,,,85.701,
China,2014,,,,,,,,85.602,
China,2013,,,,,,,,85.502,
China,2012,,,,,,,,85.402,
China,2011,,,,,,,,85.3,
China,2010,,,,,,,,85.182,
China,2009,,,,,,,,85.063,
China,2008,,,,,,,,84.943,
China,2007,,,,,,,,84.822,
China,2006,,,,,,,,84.7,
China,2005,,,,,,,,84.582,
China,2004,,,,,,,,84.463,
China,2003,,,,,,,,84.343,
China,2002,,,,,,,,84.222,
China,2001,,,,,,,,84.1,
China,2000,,,,,,,,84.235,
China,1999,,,,,,,,84.37,
China,1998,,,,,,,,84.503,
China,1997,,,,,,,,84.636,
China,1996,,,,,,,,84.767,
China,1995,,,,,,,,84.898,
China,1994,,,,,,,,85.028,
China,1993,,,,,,,,85.157,
China,1992,,,,,,,,85.285,
China,1991,,,,,,,,85.403,
China,1990,,,,,,,,85.433,
China,2020,,,,,,,,61.428,
China,2019,,,,,,,,60.308,
China,2018,,,,,,,,59.152,
China,2017,,,,,,,,57.96,
China,2016,,,,,,,,56.736,
China,2015,,,,,,,,55.5,
China,2014,,,,,,,,54.259,
China,2013,,,,,,,,53.013,
China,2012,,,,,,,,51.765,
China,2011,,,,,,,,50.511,
China,2010,,,,,,,,49.226,
China,2009,,,,,,,,47.88,
China,2008,,,,,,,,46.539,
China,2007,,,,,,,,45.199,
China,2006,,,,,,,,43.868,
China,2005,,,,,,,,42.522,
China,2004,,,,,,,,41.144,
China,2003,,,,,,,,39.776,
China,2002,,,,,,,,38.425,
China,2001,,,,,,,,37.093,
China,2000,,,,,,,,35.877,
China,1999,,,,,,,,34.865,
China,1998,,,,,,,,33.867,
China,1997,,,,,,,,32.883,
China,1996,,,,,,,,31.916,
China,1995,,,,,,,,30.961,
China,1994,,,,,,,,30.024,
China,1993,,,,,,,,29.103,
China,1992,,,,,,,,28.2,
China,1991,,,,,,,,27.312,
China,1990,,,,,,,,26.442,
Italy,2020,,,,,,,,77.453,
Italy,2019,,,,,,,,77.376,
Italy,2018,,,,,,,,77.312,
Italy,2017,,,,,,,,77.261,
Italy,2016,,,,,,,,77.224,
Italy,2015,,,,,,,,77.2,
Italy,2014,,,,,,,,77.19,
Italy,2013,,,,,,,,77.18,
Italy,2012,,,,,,,,77.17,
Italy,2011,,,,,,,,77.16,
Italy,2010,,,,,,,,76.966,
Italy,2009,,,,,,,,76.771,
Italy,2008,,,,,,,,76.575,
Italy,2007,,,,,,,,76.378,
Italy,2006,,,,,,,,76.179,
Italy,2005,,,,,,,,75.98,
Italy,2004,,,,,,,,75.779,
Italy,2003,,,,,,,,75.577,
Italy,2002,,,,,,,,75.374,
Italy,2001,,,,,,,,75.17,
Italy,2000,,,,,,,,74.965,
Italy,1999,,,,,,,,74.758,
Italy,1998,,,,,,,,74.551,
Italy,1997,,,,,,,,74.342,
Italy,1996,,,,,,,,74.133,
Italy,1995,,,,,,,,73.922,
Italy,1994,,,,,,,,73.71,
Italy,1993,,,,,,,,73.497,
Italy,1992,,,,,,,,73.36,
Italy,1991,,,,,,,,73.269,
Italy,1990,,,,,,,,73.118,
India,2020,,,,,,,,34.926,
India,2019,,,,,,,,34.472,
India,2018,,,,,,,,34.03,
India,2017,,,,,,,,33.6,
India,2016,,,,,,,,33.182,
India,2015,,,,,,,,32.777,
India,2014,,,,,,,,32.384,
India,2013,,,,,,,,32.003,
India,2012,,,,,,,,31.634,
India,2011,,,,,,,,31.276,
India,2010,,,,,,,,30.93,
India,2009,,,,,,,,30.587,
India,2008,,,,,,,,30.246,
India,2007,,,,,,,,29.906,
India,2006,,,,,,,,29.569,
India,2005,,,,,,,,29.235,
India,2004,,,,,,,,28.903,
India,2003,,,,,,,,28.572,
India,2002,,,,,,,,28.244,
India,2001,,,,,,,,27.918,
India,2000,,,,,,,,27.667,
India,1999,,,,,,,,27.453,
India,1998,,,,,,,,27.24,
India,1997,,,,,,,,27.028,
India,1996,,,,,,,,26.817,
India,1995,,,,,,,,26.607,
India,1994,,,,,,,,26.399,
India,1993,,,,,,,,26.191,
India,1992,,,,,,,,25.984,
India,1991,,,,,,,,25.778,
India,1990,,,,,,,,25.547,
Fiji,2020,,,,,,,,91.782,
Fiji,2019,,,,,,,,91.698,
Fiji,2018,,,,,,,,91.616,
Fiji,2017,,,,,,,,91.535,
Fiji,2016,,,,,,,,91.457,
Fiji,2015,,,,,,,,91.381,
Fiji,2014,,,,,,,,91.304,
Fiji,2013,,,,,,,,91.226,
Fiji,2012,,,,,,,,91.148,
Fiji,2011,,,,,,,,91.069,
Fiji,2010,,,,,,,,90.812,
Fiji,2009,,,,,,,,89.989,
Fiji,2008,,,,,,,,89.103,
Fiji,2007,,,,,,,,88.146,
Fiji,2006,,,,,,,,87.118,
Fiji,2005,,,,,,,,85.978,
Fiji,2004,,,,,,,,84.64,
Fiji,2003,,,,,,,,83.196,
Fiji,2002,,,,,,,,81.647,
Fiji,2001,,,,,,,,79.99,
Fiji,2000,,,,,,,,78.649,
Fiji,1999,,,,,,,,78.523,
Fiji,1998,,,,,,,,78.398,
Fiji,1997,,,,,,,,78.272,
Fiji,1996,,,,,,,,78.145,
Fiji,1995,,,,,,,,78.016,
Fiji,1994,,,,,,,,77.881,
Fiji,1993,,,,,,,,77.746,
Fiji,1992,,,,,,,,77.61,
Fiji,1991,,,,,,,,77.473,
Fiji,1990,,,,,,,,77.339,
Kenya,2020,,,,,,,,80.731,
Kenya,2019,,,,,,,,80.444,
Kenya,2018,,,,,,,,80.156,
Kenya,2017,,,,,,,,79.867,
Kenya,2016,,,,,,,,79.577,
Kenya,2015,,,,,,,,79.285,
Kenya,2014,,,,,,,,78.993,
Kenya,2013,,,,,,,,78.699,
Kenya,2012,,,,,,,,78.405,
Kenya,2011,,,,,,,,78.111,
Kenya,2010,,,,,,,,77.815,
Kenya,2009,,,,,,,,77.52,
Kenya,2008,,,,,,,,77.222,
Kenya,2007,,,,,,,,76.92,
Kenya,2006,,,,,,,,76.616,
Kenya,2005,,,,,,,,76.308,
Kenya,2004,,,,,,,,75.997,
Kenya,2003,,,,,,,,75.682,
Kenya,2002,,,,,,,,75.365,
Kenya,2001,,,,,,,,75.045,
Kenya,2000,,,,,,,,74.722,
Kenya,1999,,,,,,,,74.441,
Kenya,1998,,,,,,,,74.186,
Kenya,1997,,,,,,,,73.929,
Kenya,1996,,,,,,,,73.67,
Kenya,1995,,,,,,,,73.368,
Kenya,1994,,,,,,,,72.985,
Kenya,1993,,,,,,,,72.598,
Kenya,1992,,,,,,,,72.209,
Kenya,1991,,,,,,,,71.816,
Kenya,1990,,,,,,,,71.419,
Netherlands,2020,,,,,,,,92.236,
Netherlands,2019,,,,,,,,91.876,
Netherlands,2018,,,,,,,,91.49,
Netherlands,2017,,,,,,,,91.077,
Netherlands,2016,,,,,,,,90.635,
Netherlands,2015,,,,,,,,90.173,
Netherlands,2014,,,,,,,,89.69,
Netherlands,2013,,,,,,,,89.187,
Netherlands,2012,,,,,,,,88.588,
Netherlands,2011,,,,,,,,87.879,
Netherlands,2010,,,,,,,,87.134,
Netherlands,2009,,,,,,,,86.288,
Netherlands,2008,,,,,,,,85.402,
Netherlands,2007,,,,,,,,84.539,
Netherlands,2006,,,,,,,,83.636,
Netherlands,2005,,,,,,,,82.63,
Netherlands,2004,,,,,,,,81.514,
Netherlands,2003,,,,,,,,80.341,
Netherlands,2002,,,,,,,,79.113,
Netherlands,2001,,,,,,,,77.83,
Netherlands,2000,,,,,,,,76.795,
Netherlands,1999,,,,,,,,76.03,
Netherlands,1998,,,,,,,,75.25,
Netherlands,1997,,,,,,,,74.453,
Netherlands,1996,,,,,,,,73.64,
Netherlands,1995,,,,,,,,72.809,
Netherlands,1994,,,,,,,,71.962,
Netherlands,1993,,,,,,,,71.1,
Netherlands,1992,,,,,,,,70.223,
Netherlands,1991,,,,,,,,69.329,
Netherlands,1990,,,,,,,,68.684,
Canada,2020,,,,,,,,74.754,
Canada,2019,,,,,,,,74.587,
Canada,2018,,,,,,,,74.433,
Canada,2017,,,,,,,,74.292,
Canada,2016,,,,,,,,74.164,
Canada,2015,,,,,,,,74.05,
Canada,2014,,,,,,,,73.95,
Canada,2013,,,,,,,,73.863,
Canada,2012,,,,,,,,73.791,
Canada,2011,,,,,,,,73.732,
Canada,2010,,,,,,,,73.687,
Canada,2009,,,,,,,,73.642,
Canada,2008,,,,,,,,73.598,
Canada,2007,,,,,,,,73.553,
Canada,2006,,,,,,,,73.508,
Canada,2005,,,,,,,,73.463,
Canada,2004,,,,,,,,73.418,
Canada,2003,,,,,,,,73.373,
Canada,2002,,,,,,,,73.341,
Canada,2001,,,,,,,,73.346,
Canada,2000,,,,,,,,73.35,
Canada,1999,,,,,,,,73.354,
Canada,1998,,,,,,,,73.359,
Canada,1997,,,,,,,,73.363,
Canada,1996,,,,,,,,73.367,
Canada,1995,,,,,,,,73.372,
Canada,1994,,,,,,,,73.376,
Canada,1993,,,,,,,,73.381,
Canada,1992,,,,,,,,73.385,
Canada,1991,,,,,,,,73.389,
Canada,1990,,,,,,,,73.394,
Turkiye,2020,,,,,,,,76.105,
Turkiye,2019,,,,,,,,75.63,
Turkiye,2018,,,,,,,,75.143,
Turkiye,2017,,,,,,,,74.644,
Turkiye,2016,,,,,,,,74.134,
Turkiye,2015,,,,,,,,73.611,
Turkiye,2014,,,,,,,,73.077,
Turkiye,2013,,,,,,,,72.531,
Turkiye,2012,,,,,,,,71.974,
Turkiye,2011,,,,,,,,71.402,
Turkiye,2010,,,,,,,,70.825,
Turkiye,2009,,,,,,,,70.241,
Turkiye,2008,,,,,,,,69.651,
Turkiye,2007,,,,,,,,69.053,
Turkiye,2006,,,,,,,,68.45,
Turkiye,2005,,,,,,,,67.84,
Turkiye,2004,,,,,,,,67.225,
Turkiye,2003,,,,,,,,66.602,
Turkiye,2002,,,,,,,,65.974,
Turkiye,2001,,,,,,,,65.34,
Turkiye,2000,,,,,,,,64.741,
Turkiye,1999,,,,,,,,64.223,
Turkiye,1998,,,,,,,,63.703,
Turkiye,1997,,,,,,,,63.179,
Turkiye,1996,,,,,,,,62.653,
Turkiye,1995,,,,,,,,62.123,
Turkiye,1994,,,,,,,,61.59,
Turkiye,1993,,,,,,,,61.055,
Turkiye,1992,,,,,,,,60.518,
Turkiye,1991,,,,,,,,59.976,
Turkiye,1990,,,,,,,,59.203,
Ukraine,2020,,,,,,,,69.608,
Ukraine,2019,,,,,,,,69.473,
Ukraine,2018,,,,,,,,69.352,
Ukraine,2017,,,,,,,,69.246,
Ukraine,2016,,,,,,,,69.154,
Ukraine,2015,,,,,,,,69.061,
Ukraine,2014,,,,,,,,68.968,
Ukraine,2013,,,,,,,,68.875,
Ukraine,2012,,,,,,,,68.782,
Ukraine,2011,,,,,,,,68.689,
Ukraine,2010,,,,,,,,68.596,
Ukraine,2009,,,,,,,,68.502,
Ukraine,2008,,,,,,,,68.325,
Ukraine,2007,,,,,,,,68.147,
Ukraine,2006,,,,,,,,67.969,
Ukraine,2005,,,,,,,,67.79,
Ukraine,2004,,,,,,,,67.597,
Ukraine,2003,,,,,,,,67.427,
Ukraine,2002,,,,,,,,67.283,
Ukraine,2001,,,,,,,,67.183,
Ukraine,2000,,,,,,,,67.145,
Ukraine,1999,,,,,,,,67.106,
Ukraine,1998,,,,,,,,67.067,
Ukraine,1997,,,,,,,,67.029,
Ukraine,1996,,,,,,,,66.99,
Ukraine,1995,,,,,,,,66.951,
Ukraine,1994,,,,,,,,66.912,
Ukraine,1993,,,,,,,,66.874,
Ukraine,1992,,,,,,,,66.835,
Ukraine,1991,,,,,,,,66.796,
Ukraine,1990,,,,,,,,66.757,
United States,2020,,,,,,,,82.664,
United States,2019,,,,,,,,82.459,
United States,2018,,,,,,,,82.256,
United States,2017,,,,,,,,82.058,
United States,2016,,,,,,,,81.862,
United States,2015,,,,,,,,81.671,
United States,2014,,,,,,,,81.483,
United States,2013,,,,,,,,81.299,
United States,2012,,,,,,,,81.119,
United States,2011,,,,,,,,80.944,
United States,2010,,,,,,,,80.772,
United States,2009,,,,,,,,80.606,
United States,2008,,,,,,,,80.438,
United States,2007,,,,,,,,80.269,
United States,2006,,,,,,,,80.099,
United States,2005,,,,,,,,79.928,
United States,2004,,,,,,,,79.757,
United States,2003,,,,,,,,79.583,
United States,2002,,,,,,,,79.409,
United States,2001,,,,,,,,79.234,
United States,2000,,,,,,,,79.057,
United States,1999,,,,,,,,78.742,
United States,1998,,,,,,,,78.377,
United States,1997,,,,,,,,78.008,
United States,1996,,,,,,,,77.636,
United States,1995,,,,,,,,77.257,
United States,1994,,,,,,,,76.875,
United States,1993,,,,,,,,76.488,
United States,1992,,,,,,,,76.097,
United States,1991,,,,,,,,75.701,
United States,1990,,,,,,,,75.3,
South Africa,2020,,,,,,,,67.354,
South Africa,2019,,,,,,,,66.856,
South Africa,2018,,,,,,,,66.355,
South Africa,2017,,,,,,,,65.85,
South Africa,2016,,,,,,,,65.341,
South Africa,2015,,,,,,,,64.828,
South Africa,2014,,,,,,,,64.312,
South Africa,2013,,,,,,,,63.793,
South Africa,2012,,,,,,,,63.272,
South Africa,2011,,,,,,,,62.746,
South Africa,2010,,,,,,,,62.218,
South Africa,2009,,,,,,,,61.687,
South Africa,2008,,,,,,,,61.154,
South Africa,2007,,,,,,,,60.616,
South Africa,2006,,,,,,,,60.077,
South Africa,2005,,,,,,,,59.536,
South Africa,2004,,,,,,,,58.993,
South Africa,2003,,,,,,,,58.446,
South Africa,2002,,,,,,,,57.898,
South Africa,2001,,,,,,,,57.368,
South Africa,2000,,,,,,,,56.891,
South Africa,1999,,,,,,,,56.411,
South Africa,1998,,,,,,,,55.93,
South Africa,1997,,,,,,,,55.449,
South Africa,1996,,,,,,,,54.967,
South Africa,1995,,,,,,,,54.486,
South Africa,1994,,,,,,,,54.004,
South Africa,1993,,,,,,,,53.521,
South Africa,1992,,,,,,,,53.038,
South Africa,1991,,,,,,,,52.554,
South Africa,1990,,,,,,,,52.037,
China,2020,,,,,,,,,2.00609228488954
China,2019,,,,,,,,,2.11686400565607
China,2018,,,,,,,,,2.45780397255264
China,2017,,,,,,,,,2.70247380513086
China,2016,,,,,,,,,2.40423129264832
China,2015,,,,,,,,,2.37609867379823
China,2014,,,,,,,,,2.22094606810034
China,2013,,,,,,,,,2.28571763293922
China,2012,,,,,,,,,2.26809636459164
China,2011,,,,,,,,,2.29247802028073
China,2010,,,,,,,,,2.20622661871056
China,2009,,,,,,,,,2.3021607847244
China,2008,,,,,,,,,2.34375861738351
China,2007,,,,,,,,,2.2080882021692
China,2006,,,,,,,,,2.73357531178764
China,2005,,,,,,,,,2.88798590508864
China,2004,,,,,,,,,3.06360356499632
China,2003,,,,,,,,,2.88893596341479
China,2002,,,,,,,,,3.94915687175001
China,2001,,,,,,,,,3.50219780997615
China,2000,,,,,,,,,3.11490323731114
China,1999,,,,,,,,,3.0522253931238
China,1998,,,,,,,,,3.03103379174719
China,1997,,,,,,,,,3.23213910117086
China,1996,,,,,,,,,3.38134368450124
China,1995,,,,,,,,,3.01205427146631
China,1994,,,,,,,,,3.3384910140629
China,1993,,,,,,,,,3.25335758568991
China,1992,,,,,,,,,3.0437926194763
China,1991,,,,,,,,,3.17243571681442
China,1990,,,,,,,,,4.19557603276573
China,2020,,,,,,,,,7.69864251697224
China,2019,,,,,,,,,7.1436902775818
China,2018,,,,,,,,,7.04302025319625
China,2017,,,,,,,,,7.46356501656873
China,2016,,,,,,,,,8.0572875346436
China,2015,,,,,,,,,8.38701488219603
China,2014,,,,,,,,,8.64349139629661
China,2013,,,,,,,,,8.94289396230057
China,2012,,,,,,,,,9.11371387030751
China,2011,,,,,,,,,9.17765379535199
China,2010,,,,,,,,,9.32517694053669
China,2009,,,,,,,,,9.63618551442703
China,2008,,,,,,,,,10.1690478477936
China,2007,,,,,,,,,10.2461657566004
China,2006,,,,,,,,,10.6257605278405
China,2005,,,,,,,,,11.6414956029627
China,2004,,,,,,,,,12.916648166837
China,2003,,,,,,,,,12.3489989652141
China,2002,,,,,,,,,13.3014877126424
China,2001,,,,,,,,,13.9834613522186
China,2000,,,,,,,,,14.6762416552585
China,1999,,,,,,,,,16.0647884669624
China,1998,,,,,,,,,17.1590347605501
China,1997,,,,,,,,,17.8952767359135
China,1996,,,,,,,,,19.3254855475406
China,1995,,,,,,,,,19.5965196106392
China,1994,,,,,,,,,19.4742827285474
China,1993,,,,,,,,,19.3074684038403
China,1992,,,,,,,,,21.3288613741081
China,1991,,,,,,,,,24.034067384598
China,1990,,,,,,,,,26.5843081183771
Italy,2020,,,,,,,,,0.735309838577486
Italy,2019,,,,,,,,,0.778988584507752
Italy,2018,,,,,,,,,0.689013201261335
Italy,2017,,,,,,,,,0.851748919550925
Italy,2016,,,,,,,,,0.69843112985447
Italy,2015,,,,,,,,,0.684691591379231
Italy,2014,,,,,,,,,0.904547674923055
Italy,2013,,,,,,,,,0.942643214114216
Italy,2012,,,,,,,,,0.847918814268698
Italy,2011,,,,,,,,,0.910022423855418
Italy,2010,,,,,,,,,0.803696771174544
Italy,2009,,,,,,,,,0.695334317361279
Italy,2008,,,,,,,,,0.83833040773771
Italy,2007,,,,,,,,,0.77886019483507
Italy,2006,,,,,,,,,0.737585322085632
Italy,2005,,,,,,,,,0.726955700932129
Italy,2004,,,,,,,,,0.951063416014002
Italy,2003,,,,,,,,,0.832259435604571
Italy,2002,,,,,,,,,0.900496788164431
Italy,2001,,,,,,,,,1.08343229583805
Italy,2000,,,,,,,,,0.994789221891906
Italy,1999,,,,,,,,,0.958397265329112
Italy,1998,,,,,,,,,0.975317957526236
Italy,1997,,,,,,,,,1.03138464676338
Italy,1996,,,,,,,,,1.04216760869792
Italy,1995,,,,,,,,,0.995455529106254
Italy,1994,,,,,,,,,0.975540433439917
Italy,1993,,,,,,,,,0.96156811678632
Italy,1992,,,,,,,,,1.00542871579145
Italy,1991,,,,,,,,,1.10152604363728
Italy,1990,,,,,,,,,
India,2020,,,,,,,,,18.2289275679861
India,2019,,,,,,,,,16.729204706558
India,2018,,,,,,,,,16.0316306863431
India,2017,,,,,,,,,16.5583314047028
India,2016,,,,,,,,,16.3638005614024
India,2015,,,,,,,,,16.1745081066222
India,2014,,,,,,,,,16.7919345145841
India,2013,,,,,,,,,17.1484235435478
India,2012,,,,,,,,,16.845377066035
India,2011,,,,,,,,,17.1919735574953
India,2010,,,,,,,,,17.0265090139755
India,2009,,,,,,,,,16.7442701565521
India,2008,,,,,,,,,16.7909423598037
India,2007,,,,,,,,,16.7501197597911
India,2006,,,,,,,,,16.8094420943591
India,2005,,,,,,,,,17.6202069549809
India,2004,,,,,,,,,17.8146906487994
India,2003,,,,,,,,,19.5919979784953
India,2002,,,,,,,,,19.5345432711113
India,2001,,,,,,,,,21.6188848861438
India,2000,,,,,,,,,21.6110620462091
India,1999,,,,,,,,,22.9725618865025
India,1998,,,,,,,,,24.1804515489486
India,1997,,,,,,,,,24.2486745051203
India,1996,,,,,,,,,25.199306058679
India,1995,,,,,,,,,24.4575477894495
India,1994,,,,,,,,,26.5199375742578
India,1993,,,,,,,,,27.0545587671255
India,1992,,,,,,,,,26.8969194477949
India,1991,,,,,,,,,27.6627054102247
India,1990,,,,,,,,,27.5848881365411
Fiji,2020,,,,,,,,,1.04427085559301
Fiji,2019,,,,,,,,,1.03290794913152
Fiji,2018,,,,,,,,,1.04441214336741
Fiji,2017,,,,,,,,,1.12844054943922
Fiji,2016,,,,,,,,,1.12498130848332
Fiji,2015,,,,,,,,,1.03412007048647
Fiji,2014,,,,,,,,,0.996605700341743
Fiji,2013,,,,,,,,,1.06671782970179
Fiji,2012,,,,,,,,,1.12285396244805
Fiji,2011,,,,,,,,,1.08027176258707
Fiji,2010,,,,,,,,,1.10828108130349
Fiji,2009,,,,,,,,,1.08231650645818
Fiji,2008,,,,,,,,,1.05410176653648
Fiji,2007,,,,,,,,,1.05336413232639
Fiji,2006,,,,,,,,,1.08249674589504
Fiji,2005,,,,,,,,,1.11162940578642
Fiji,2004,,,,,,,,,1.23095748420526
Fiji,2003,,,,,,,,,1.29902822421038
Fiji,2002,,,,,,,,,1.37649059914159
Fiji,2001,,,,,,,,,1.36750619152798
Fiji,2000,,,,,,,,,1.5178803390325
Fiji,1999,,,,,,,,,1.57606029050321
Fiji,1998,,,,,,,,,1.60328829179787
Fiji,1997,,,,,,,,,1.52791284775844
Fiji,1996,,,,,,,,,1.65353373586368
Fiji,1995,,,,,,,,,1.6450302762486
Fiji,1994,,,,,,,,,1.89211105306723
Fiji,1993,,,,,,,,,
Fiji,1992,,,,,,,,,
Fiji,1991,,,,,,,,,
Fiji,1990,,,,,,,,,
Kenya,2020,,,,,,,,,3.79849641975051
Kenya,2019,,,,,,,,,3.39431297657728
Kenya,2018,,,,,,,,,3.38380038252913
Kenya,2017,,,,,,,,,3.38107388194982
Kenya,2016,,,,,,,,,3.34646441999055
Kenya,2015,,,,,,,,,3.19192365688526
Kenya,2014,,,,,,,,,3.13208940239957
Kenya,2013,,,,,,,,,3.13878369494526
Kenya,2012,,,,,,,,,3.17392496725059
Kenya,2011,,,,,,,,,3.08846155393052
Kenya,2010,,,,,,,,,3.21915447615495
Kenya,2009,,,,,,,,,3.24149414069732
Kenya,2008,,,,,,,,,3.16037871706611
Kenya,2007,,,,,,,,,3.18171470291719
Kenya,2006,,,,,,,,,3.0758258597569
Kenya,2005,,,,,,,,,3.07320418494207
Kenya,2004,,,,,,,,,3.33919043587465
Kenya,2003,,,,,,,,,3.38748649595129
Kenya,2002,,,,,,,,,3.27828185504542
Kenya,2001,,,,,,,,,3.40326534775438
Kenya,2000,,,,,,,,,3.32308631189687
Kenya,1999,,,,,,,,,3.68106668954497
Kenya,1998,,,,,,,,,4.15870216041237
Kenya,1997,,,,,,,,,4.45028675189157
Kenya,1996,,,,,,,,,4.868467241268
Kenya,1995,,,,,,,,,4.42487070737758
Kenya,1994,,,,,,,,,4.61686056209261
Kenya,1993,,,,,,,,,5.10049986844184
Kenya,1992,,,,,,,,,5.99898080999225
Kenya,1991,,,,,,,,,6.49698974856723
Kenya,1990,,,,,,,,,6.66709637889891
Netherlands,2020,,,,,,,,,1.58231210043807
Netherlands,2019,,,,,,,,,1.63580569580164
Netherlands,2018,,,,,,,,,1.65067371932604
Netherlands,2017,,,,,,,,,1.85559496359799
Netherlands,2016,,,,,,,,,1.76653203206948
Netherlands,2015,,,,,,,,,1.72432783388019
Netherlands,2014,,,,,,,,,1.73834058014176
Netherlands,2013,,,,,,,,,1.79086489326427
Netherlands,2012,,,,,,,,,1.65950447649648
Netherlands,2011,,,,,,,,,1.57897407431895
Netherlands,2010,,,,,,,,,1.77850926254758
Netherlands,2009,,,,,,,,,1.55319264710119
Netherlands,2008,,,,,,,,,1.63504831597131
Netherlands,2007,,,,,,,,,1.81711000209958
Netherlands,2006,,,,,,,,,1.94595463830049
Netherlands,2005,,,,,,,,,1.85792627472621
Netherlands,2004,,,,,,,,,1.86628779147758
Netherlands,2003,,,,,,,,,2.05982722645814
Netherlands,2002,,,,,,,,,2.07767536621722
Netherlands,2001,,,,,,,,,2.22461562086905
Netherlands,2000,,,,,,,,,2.29863696801156
Netherlands,1999,,,,,,,,,2.32966750028012
Netherlands,1998,,,,,,,,,2.55696876703991
Netherlands,1997,,,,,,,,,2.96792269798345
Netherlands,1996,,,,,,,,,2.87733043162858
Netherlands,1995,,,,,,,,,3.10426130415388
Netherlands,1994,,,,,,,,,3.2127518863297
Netherlands,1993,,,,,,,,,3.1859394022493
Netherlands,1992,,,,,,,,,3.63832099592807
Netherlands,1991,,,,,,,,,3.90048520849344
Netherlands,1990,,,,,,,,,4.01224047603857
Canada,2020,,,,,,,,,4.00204494456988
Canada,2019,,,,,,,,,3.53030291392166
Canada,2018,,,,,,,,,3.3942533806976
Canada,2017,,,,,,,,,3.55363208990976
Canada,2016,,,,,,,,,3.84021728459951
Canada,2015,,,,,,,,,3.87310448732299
Canada,2014,,,,,,,,,3.36060548804252
Canada,2013,,,,,,,,,2.99360048776678
Canada,2012,,,,,,,,,2.92603087775353
Canada,2011,,,,,,,,,3.1507257212962
Canada,2010,,,,,,,,,3.34389824902913
Canada,2009,,,,,,,,,4.08444869720522
Canada,2008,,,,,,,,,3.75334118813491
Canada,2007,,,,,,,,,3.77890170628363
Canada,2006,,,,,,,,,3.86131247121949
Canada,2005,,,,,,,,,4.25591600591586
Canada,2004,,,,,,,,,4.90444194789091
Canada,2003,,,,,,,,,5.50294605202332
Canada,2002,,,,,,,,,5.56571375282766
Canada,2001,,,,,,,,,5.87572156767964
Canada,2000,,,,,,,,,5.75171562849956
Canada,1999,,,,,,,,,6.58064760911948
Canada,1998,,,,,,,,,5.10339314799118
Canada,1997,,,,,,,,,5.86976214443115
Canada,1996,,,,,,,,,6.54937524189732
Canada,1995,,,,,,,,,6.69223108273929
Canada,1994,,,,,,,,,6.10956103151862
Canada,1993,,,,,,,,,7.55720377820535
Canada,1992,,,,,,,,,7.2633640189374
Canada,1991,,,,,,,,,13.7718984626385
Canada,1990,,,,,,,,,15.4610369450481
Turkiye,2020,,,,,,,,,6.68055966342634
Turkiye,2019,,,,,,,,,6.40077492846908
Turkiye,2018,,,,,,,,,5.77601222087928
Turkiye,2017,,,,,,,,,6.03862979568919
Turkiye,2016,,,,,,,,,6.14229206403875
Turkiye,2015,,,,,,,,,6.86837534505832
Turkiye,2014,,,,,,,,,6.55723547339657
Turkiye,2013,,,,,,,,,6.67610812297851
Turkiye,2012,,,,,,,,,7.69487759202317
Turkiye,2011,,,,,,,,,8.17395626522538
Turkiye,2010,,,,,,,,,8.9669281343332
